1,13229603,【dyson 戴森】V8 SV25 強勁無線吸塵器(經典熱銷款),https://img4.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13229603&Area=search&mdiv=403&oid=1_1&cid=index&kw=dyson+,momo,,7912.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
2,13463124,【dyson 戴森】HP10 Purifier Hot+Cool Gen1 三合一涼暖空氣清淨機 循環風扇 電暖器,https://img1.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13463124&Area=search&mdiv=403&oid=1_2&cid=index&kw=dyson+,momo,,11112.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
3,14579968,【dyson 戴森】BP02 Purifier Big+Quiet 強效極靜抗敏空氣清淨機(白色及柔霧銀),https://img2.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14579968&Area=search&mdiv=403&oid=1_3&cid=index&kw=dyson+,momo,,15900.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
4,14420655,【dyson 戴森】HD08 Origin Supersonic 吹風機 溫控 負離子(銀銅 平裝版),https://img3.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14420655&Area=search&mdiv=403&oid=1_4&cid=index&kw=dyson+,momo,,7911.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
5,12880421,【dyson 戴森】HD16 Supersonic Nural™ 全新一代 智慧吹風機 溫控 負離子(粉霧玫瑰),https://img1.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12880421&Area=search&mdiv=403&oid=1_5&cid=index&kw=dyson+,momo,,11111.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
6,13895978,【dyson 戴森】HD17 Supersonic r 精準造型 輕量吹風機(粉霧玫瑰),https://img2.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13895978&Area=search&mdiv=403&oid=1_6&cid=index&kw=dyson+,momo,,12900.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
7,14591631,【dyson 戴森】HD16 Supersonic Nural™ 全新一代 吹風機 溫控 負離子(普魯士藍禮盒版),https://img3.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14591631&Area=search&mdiv=403&oid=1_7&cid=index&kw=dyson+,momo,,11111.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
8,12725086,【dyson 戴森】HD16 Supersonic Nural™ 全新一代 吹風機 溫控 負離子(粉霧玫瑰),https://img3.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12725086&Area=search&mdiv=403&oid=1_8&cid=index&kw=dyson+,momo,,11111.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
9,13319092,【dyson 戴森】HP10 Purifier Hot+Cool Gen1 三合一涼暖空氣清淨機 循環風扇,https://img3.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13319092&Area=search&mdiv=403&oid=1_9&cid=index&kw=dyson+,momo,,12900.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
10,11456031,【dyson 戴森】V12 Detect Slim Fluffy SV46 強勁輕量智慧無線吸塵器 光學偵測(升級HEPA過濾),https://img1.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11456031&Area=search&mdiv=403&oid=1_10&cid=index&kw=dyson+,momo,,14900.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
11,14542078,【dyson 戴森】PencilVac™ Fluffycones SV50 鉛筆/筆型吸塵器,https://img3.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14542078&Area=search&mdiv=403&oid=1_11&cid=index&kw=dyson+,momo,,19900.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
12,12472962,【dyson 戴森】V8 Cyclone SV55 無線吸塵器(全新升級版),https://img1.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12472962&Area=search&mdiv=403&oid=1_12&cid=index&kw=dyson+,momo,,9999.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
13,12286162,【dyson 戴森】V8 Cyclone SV55 無線吸塵器(全新升級版),https://img4.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12286162&Area=search&mdiv=403&oid=1_13&cid=index&kw=dyson+,momo,,9499.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
14,14196488,【dyson 戴森】HS05 Airwrap Complete 多功能造型捲髮器/吹風機/造型器(普魯士藍色 全配版 旗艦款 加長版),https://img1.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14196488&Area=search&mdiv=403&oid=1_14&cid=index&kw=dyson+,momo,,9999.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
15,11588064,【dyson 戴森】TP11 Purifier Cool 二合一涼風智能空氣清淨機,https://img2.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11588064&Area=search&mdiv=403&oid=1_15&cid=index&kw=dyson+,momo,,10900.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
16,11916031,【dyson 戴森】V8 Focus Mattress Origin HH15強勁無線除塵蟎機 手持吸塵器(銀灰色),https://img4.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11916031&Area=search&mdiv=403&oid=1_16&cid=index&kw=dyson+,momo,,6999.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
17,12538861,【dyson 戴森 限量福利品】HP10 Purifier Hot+Cool Gen1 三合一涼暖空氣清淨機 電暖器 暖氣機,https://img4.momoshop.com.tw/ecm/img/online/341/2025/02/17/185257662/2025021718525766202.png?t=20251114111614,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12538861&Area=search&mdiv=403&oid=1_17&cid=index&kw=dyson+,momo,,10499.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
18,14147923,【dyson 戴森】雙主吸頭旗艦版 Digital Slim Origin SV18 輕量強勁無線吸塵器(紫色),https://img2.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14147923&Area=search&mdiv=403&oid=1_18&cid=index&kw=dyson+,momo,,11900.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
19,11408347,【dyson 戴森】V12s Detect Slim Submarine SV46 乾溼全能洗地吸塵器(雙主吸頭 全新升級版 洗地機),https://img4.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11408347&Area=search&mdiv=403&oid=1_19&cid=index&kw=dyson+,momo,,20900.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
20,12276605,【dyson 戴森】V12 Fluffy Origin SV44 輕量無線吸塵器(銀灰色),https://img2.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12276605&Area=search&mdiv=403&oid=1_20&cid=index&kw=dyson+,momo,,15900.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
21,12905581,【dyson 戴森】V12 Detect Slim Fluffy SV46 強勁輕量智慧無線吸塵器 光學偵測(升級HEPA過濾),https://img1.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12905581&Area=search&mdiv=403&oid=1_21&cid=index&kw=dyson+,momo,,15900.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
22,14593322,【dyson 戴森】HT01 Airstrait™ 二合一吹風直髮器 吹風機(普魯士藍色) 離子夾,https://img2.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14593322&Area=search&mdiv=403&oid=1_22&cid=index&kw=dyson+,momo,,11111.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
23,12663338,【dyson 戴森】BP04 Purifier Big+Quiet Formaldehyde 強效極靜甲醛偵測空氣清淨機(普魯士藍及金色),https://img2.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12663338&Area=search&mdiv=403&oid=1_23&cid=index&kw=dyson+,momo,,29900.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
24,13584089,【dyson 戴森】HP12 Purifier Hot+Cool De-NOx 三合一甲醛NOx偵測涼暖空氣清淨機(鎳金色),https://img3.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13584089&Area=search&mdiv=403&oid=1_24&cid=index&kw=dyson+,momo,,26900.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
25,14439100,【dyson 戴森】AM12 Cool CF1™ 智能涼風扇,https://img3.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14439100&Area=search&mdiv=403&oid=1_25&cid=index&kw=dyson+,momo,,9990.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
26,12931088,【dyson 戴森】V8 SV25 新一代無線吸塵器(全新升級版)(雙入組)(超值組),https://img2.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12931088&Area=search&mdiv=403&oid=1_26&cid=index&kw=dyson+,momo,,14900.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
27,14593317,【dyson 戴森】HT01 Airstrait™ 二合一吹風直髮器 吹風機(粉霧玫瑰色) 離子夾,https://img3.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14593317&Area=search&mdiv=403&oid=1_27&cid=index&kw=dyson+,momo,,11111.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
28,11200455,【dyson 戴森】V8 SV25 Motorhead 新一代無線吸塵器,https://img1.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11200455&Area=search&mdiv=403&oid=1_28&cid=index&kw=dyson+,momo,,12900.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
29,14593323,【dyson 戴森】HT01 Airstrait™ 二合一吹風直髮器 吹風機(銀銅色) 離子夾,https://img3.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14593323&Area=search&mdiv=403&oid=1_29&cid=index&kw=dyson+,momo,,11111.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
30,13892646,【dyson 戴森】HS08 Airwrap i.d.™ 藍牙多功能造型器/吹風機/捲髮器/捲髮棒(珊瑚莓),https://img4.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13892646&Area=search&mdiv=403&oid=1_30&cid=index&kw=dyson+,momo,,14900.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
31,14257847,【dyson 戴森 限量福利品】SV25 V8 Motorhead 新一代無線吸塵器,https://img2.momoshop.com.tw/ecm/img/online/341/2025/02/17/185257662/2025021718525766202.png?t=20251114111614,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14257847&Area=search&mdiv=403&oid=2_1&cid=index&kw=dyson+,momo,,8999.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
32,14740084,【dyson 戴森】V8 SV25 新一代無線吸塵器 + HD08 吹風機 溫控 負離子(銀銅色)(超值組),https://img3.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14740084&Area=search&mdiv=403&oid=2_2&cid=index&kw=dyson+,momo,,14900.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
33,12281091,【dyson 戴森】V12s Detect Slim Submarine SV46 乾溼全能洗地吸塵器(雙主吸頭 全新升級版 洗地機),https://img3.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12281091&Area=search&mdiv=403&oid=2_3&cid=index&kw=dyson+,momo,,19900.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
34,13189997,【dyson 戴森 限量福利品】HD16 Supersonic Nural 全新一代 智慧吹風機 負離子(粉霧玫瑰),https://img3.momoshop.com.tw/ecm/img/online/341/2025/02/17/185257662/2025021718525766202.png?t=20251114111614,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13189997&Area=search&mdiv=403&oid=2_4&cid=index&kw=dyson+,momo,,10900.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
35,14740535,【dyson 戴森】V12強勁輕量智慧無線吸塵器 + HD08 吹風機 溫控 負離子(銀銅色)(超值組),https://img1.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14740535&Area=search&mdiv=403&oid=2_5&cid=index&kw=dyson+,momo,,21900.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
36,12794128,【dyson 戴森】WashG1 雙驅四刷無線洗地機(全新上市 重磅登場),https://img1.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12794128&Area=search&mdiv=403&oid=2_7&cid=index&kw=dyson+,momo,,11111.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
37,9698806,【dyson 戴森】TP07 Purifier Cool 二合一空氣清淨機(黑鋼色),https://img4.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9698806&Area=search&mdiv=403&oid=2_8&cid=index&kw=dyson+,momo,,12900.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
38,13446284,【dyson 戴森 限量福利品】HT01 Airstrait™ 二合一吹風直髮器(銀銅色),https://img2.momoshop.com.tw/ecm/img/online/341/2025/02/17/185257662/2025021718525766202.png?t=20251114111614,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13446284&Area=search&mdiv=403&oid=2_9&cid=index&kw=dyson+,momo,,9999.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
39,10702610,【dyson 戴森】HP11 Purifier Hot+Cool 三合一涼暖智能空氣清淨機(銀白色),https://img3.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10702610&Area=search&mdiv=403&oid=2_10&cid=index&kw=dyson+,momo,,15900.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
40,13499326,【dyson 戴森】SV52 Digital Slim Submarine 輕量無線洗地吸塵器(乾溼全能 亞洲限定),https://img3.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13499326&Area=search&mdiv=403&oid=2_11&cid=index&kw=dyson+,momo,,13900.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
41,14674387,【dyson 戴森 限量福利品】V11 Fluffy Extra SV15 智能無線吸塵器,https://img2.momoshop.com.tw/ecm/img/online/341/2025/02/17/185257662/2025021718525766202.png?t=20251114111614,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14674387&Area=search&mdiv=403&oid=2_13&cid=index&kw=dyson+,momo,,9999.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
42,14723178,【dyson 戴森】HP11 Purifier Hot+Cool 三合一涼暖智能空氣清淨機(銀白色),https://img2.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14723178&Area=search&mdiv=403&oid=2_14&cid=index&kw=dyson+,momo,,13888.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
43,12905606,【dyson 戴森】WashG1 雙驅四刷無線洗地機(全新上市 重磅登場),https://img1.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12905606&Area=search&mdiv=403&oid=2_19&cid=index&kw=dyson+,momo,,9999.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
44,11387690,【dyson 戴森】V12 Detect Slim Fluffy SV46 強勁輕量智慧無線吸塵器 光學偵測(升級HEPA過濾),https://img4.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11387690&Area=search&mdiv=403&oid=2_21&cid=index&kw=dyson+,momo,,17900.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
45,10865583,【dyson 戴森】HP12 Purifier Hot+Cool De-NOx 三合一甲醛NOx偵測涼暖空氣清淨機(鎳金色),https://img4.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10865583&Area=search&mdiv=403&oid=2_22&cid=index&kw=dyson+,momo,,24900.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
46,13895975,【dyson 戴森】HD17 Supersonic r 精準造型 輕量吹風機(山櫻粉 限定色),https://img2.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13895975&Area=search&mdiv=403&oid=2_23&cid=index&kw=dyson+,momo,,14900.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
47,10865587,【dyson 戴森】HP12 Purifier Hot+Cool De-NOx三合一甲醛NOx偵測涼暖空氣清淨機(白金色),https://img1.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10865587&Area=search&mdiv=403&oid=2_24&cid=index&kw=dyson+,momo,,24900.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
48,13581765,【dyson 戴森】HP12 Purifier Hot+Cool De-NOx 三合一甲醛NOx偵測涼暖空氣清淨機(鎳金色)(超值組),https://img4.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13581765&Area=search&mdiv=403&oid=2_25&cid=index&kw=dyson+,momo,,29900.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
49,14723137,【dyson 戴森】HP11 Purifier Hot+Cool 三合一涼暖智能空氣清淨機(銀白色),https://img1.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14723137&Area=search&mdiv=403&oid=2_26&cid=index&kw=dyson+,momo,,14900.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
50,13999121,【dyson 戴森 原廠專用配件】原廠氣墊按摩髮梳 普魯士藍色(原廠專用配件),https://img4.momoshop.com.tw/ecm/img/ec-images/offical_tag_180_120.png?t=20251209,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13999121&Area=search&mdiv=403&oid=2_27&cid=index&kw=dyson+,momo,,3000.00,0,dyson,model_prediction,2025-12-09 17:01:41.301,2025-12-09 17:01:41.301
